연번,자치구,주소,X좌표,Y좌표
18055,양천구,양천구 목동 267-1대,188312.9227,549999.9797
18056,양천구,양천구 목동 267-14대,188338.9375,549962.1937
18057,양천구,양천구 신정동 310-1구,187278.059,546056.3943
18058,양천구,양천구 신정동 310-1구,187291.9263,546028.6477
18059,양천구,양천구 신정동 310-1구,187255.95,546064.0187
18060,양천구,양천구 신정동 310-2대,187229.8595,546056.1248
18061,양천구,양천구 신정동 310-2대,187221.2,546029.3562
18062,양천구,양천구 신월동 837도,185307.5006,546971.2748
18063,양천구,양천구 신정동 808-13도,187931.15,547422.6562
18064,양천구,양천구 신정동 812도,187926.4793,547406.1456
18065,양천구,양천구 신정동 808-15 대,187935.7304,547391.9563
18066,양천구,양천구 신정동 1056도,187515.7486,547518.1635
18067,양천구,양천구 신월동 1041-30대,185212.1874,548893.434
18068,양천구,양천구 신월동 273도,184694.1034,548466.855
18069,양천구,양천구 신월동 837도,185300.2006,546993.5929
18070,양천구,양천구 신월동 429-1대,185878.675,546903.7375
18071,양천구,양천구 신정동 1044-12대,187327.5077,546455.7254
18072,양천구,양천구 신정동 1138도,187319.2863,546451.2243
18073,양천구,양천구 신월동 43-8학,184507.8875,548432.4187
18074,양천구,양천구 신정동 313-6도,188194.8122,546349.9711
18075,양천구,양천구 신정동 1147-11대,187061.551,545960.117
18076,양천구,양천구 신정동 1054도,186755.8607,547315.2509
18077,양천구,양천구 신정동 330-4유,188704.6944,545590.1554
18078,양천구,양천구 신정동 733학,186237.8417,545501.4207
18079,양천구,양천구 신정동 310-6학,187282.2125,546009.4
18080,양천구,양천구 신정동 310-6학,187255.3223,546007.6138
18081,양천구,양천구 목동 725-3대,187947.7625,548430.6875
18082,양천구,양천구 신월동 886도,186217.6317,547018.9328
18083,양천구,양천구 신월동 871도,186231.2967,547006.1888
18084,양천구,양천구 신정동 843-4 주,187523.025,547495.2187
18085,양천구,양천구 목동 622-23도,187857.0125,549567.8125
18086,양천구,양천구 목동 199-51공,189051.825,548858.4812
18087,양천구,양천구 목동 752-1대,188569.9192,548481.9293
18088,양천구,양천구 신월동 426-4공,185845.22,546914.9989
18089,양천구,양천구 신정동 117-19대,188865.5174,546558.4465
18090,양천구,양천구 신정동 340대,188854.875,546569.2687
18091,양천구,양천구 신정동 1298-6 도,188395.55,546811.8234
18092,양천구,양천구 신월동 359-57대,185697.075,547845.15
18093,양천구,양천구 신정동 406-271대,188930.4263,547016.0046
18094,양천구,양천구 목동 920-2도,188891.6335,547618.6909
18095,양천구,양천구 목동 918대,188897.7527,547607.7149
18096,양천구,양천구 목동 917-2도,188909.0527,547606.6958
18097,양천구,양천구 목동 918-2도,188896.4875,547595.3977
18098,양천구,양천구 목동 252-3대,188989.3563,549723.3854
18099,양천구,양천구 목동 252-3대,188989.3563,549723.3854
18100,양천구,양천구 목동 917-3 도,189031.8972,547484.685
18101,양천구,양천구 신월동 1-35 잡,184595.4375,548871.9937
18102,양천구,양천구 신월동 1-35 잡,184643.1445,548896.7517
18103,양천구,양천구 목동 142-2천,189847.9375,548953.8125
18104,양천구,양천구 목동 142-1천,189869.8125,548970.875
18105,양천구,양천구 신정동 276-1도,188228.6783,545673.595
18106,양천구,양천구 신월동 464-10대,186115.077,546994.2509
18107,양천구,양천구 신월동 464-10대,186115.077,546994.2509
18108,양천구,양천구 목동 904-3도,188356.2375,548054.875
18109,양천구,양천구 신정동 882-13대,187526.7484,547340.95
18110,양천구,양천구 신정동 882-12대,187535.7019,547341.9942
18111,양천구,양천구 신정동 1062도,187557.5487,547345.2554
18112,양천구,양천구 신정동 883대,187553.3576,547328.8222
18113,양천구,양천구 신정동 930대,188571.403,546815.3392
18114,양천구,양천구 신월동 880 도,186427.4273,546919.6743
18115,양천구,양천구 신정동 276철,188240.7625,545671.2437
18116,양천구,양천구 신정동 276철,188240.7625,545671.2437
18117,양천구,양천구 신정동 276철,187821.5574,545376.3274
18118,양천구,양천구 신정동 276철,187846.0625,545386.6937
18119,양천구,양천구 신정동 330-3학,188712.5296,545630.7044
18120,양천구,양천구 신정동 330-3학,188712.5296,545630.7044
18121,양천구,양천구 신정동 330-4유,188731.8125,545553.6437
18122,양천구,양천구 신정동 126-5 도,188914.5125,546045.8687
18123,양천구,양천구 목동 199-51공,188972.425,548945.5562
18124,양천구,양천구 목동 199-51공,188971.7399,548941.1573
18125,양천구,양천구 목동 199-51공,188964.0399,548922.9573
18126,양천구,양천구 신월동 263도,184798.9875,548519.25
18127,양천구,양천구 신정동 313-4도,187884.6775,546961.6799
18128,양천구,양천구 신정동 87-39대,188708.025,546710.2687
18129,양천구,양천구 신정동 313대,188045.9,546478.2562
18130,양천구,양천구 신정동 313대,188045.9,546478.2562
18131,양천구,양천구 신정동 313대,188054.4411,546459.546
18132,양천구,양천구 신정동 313대,188054.4411,546459.546
18133,양천구,양천구 신정동 313대,188049.9634,546449.7289
18134,양천구,양천구 신정동 ,188428.3736,547003.0975
18135,양천구,양천구 신정동 ,188409.6406,546996.4375
18136,양천구,양천구 목동 912-2도,189452.7433,548204.297
18137,양천구,양천구 목동 908-28대,189439.8352,548210.8022
18138,양천구,양천구 목동 905-16대,189012.5652,547854.934
18139,양천구,양천구 목동 903-6도,188962.5,548061.375
18140,양천구,양천구 목동 906공,188980.1033,548058.8802
18141,양천구,양천구 목동 762-6대,188462.9625,548195.2187
18142,양천구,양천구 신월동 929-1대,185953.5041,547336.5745
18143,양천구,양천구 신정동 954-24대,187459.7596,546936.3815
18144,양천구,양천구 신정동 653-7도,187038.9789,545950.5842
18145,양천구,양천구 신정동 653-5학,187052.7381,545924.4381
18146,양천구,양천구 목동 613-11도,187950.2289,549936.5212
18147,양천구,양천구 목동 867도,187991.1875,547843.5312
18148,양천구,양천구 목동 231-1도,188658.0926,548568.2373
18149,양천구,양천구 신정동 313대,188027.5629,546451.2131
18150,양천구,양천구 신정동 313대,188027.5629,546451.2131
18151,양천구,양천구 신정동 313대,188018.4135,546447.8405
18152,양천구,양천구 신정동 313대,188016.875,546466.0437
18153,양천구,양천구 신정동 313대,188016.875,546466.0437
18154,양천구,양천구 신정동 ,187773.9478,546358.4298
18155,양천구,양천구 신정동 ,187789.425,546345.3937
18156,양천구,양천구 신정동 312대,187680.525,546127.0437
18157,양천구,양천구 목동 128-43대,189362.395,549198.0839
18158,양천구,양천구 목동 907-1도,189241.1456,548387.6949
18159,양천구,양천구 목동 907-1도,189241.1456,548387.6949
18160,양천구,양천구 신정동 314-7도,188348.2648,546665.3012
18161,양천구,양천구 목동 962 대,188458.25,547139.9062
18162,양천구,양천구 신정동 962 대,188452.1142,547100.5683
18163,양천구,양천구 신정동 743-15 도,185935.2,545439.8427
18164,양천구,양천구 목동 128-34대,189402.2625,549217.4187
18165,양천구,양천구 목동 929대,189408.1875,548649.3437
18166,양천구,양천구 목동 901-8 도,189416.1125,548635.8437
18167,양천구,양천구 목동 820도,187967.5254,548889.6097
18168,양천구,양천구  325-7학,187633.8975,545285.2181
18169,양천구,양천구 신정동 325-8학,187654.4875,545263.6062
18170,양천구,양천구 신월동 905도,185704.571,546392.2718
18171,양천구,양천구 신정동 1065도,187568.1094,547179.7446
18172,양천구,양천구 신정동 1065도,187559.8309,547178.631
18173,양천구,양천구 목동 904대,188856.4899,547812.6994
18174,양천구,양천구 목동 904-2 공,188527.3594,547655.2812
18175,양천구,양천구 신정동 945-20대,186956.8549,546835.0289
18176,양천구,양천구 신정동 695-9도,186412.7667,545678.1901
18177,양천구,양천구 신정동 1293-2 도,186412.9192,545650.6602
18178,양천구,양천구 목동 921공,188673.9875,547305.8062
18179,양천구,양천구 목동 921공,188678.9875,547288.3687
18180,양천구,양천구 목동 921공,188669.7861,547284.7359
18181,양천구,양천구 목동 924-2도,188647.3125,547329.2062
18182,양천구,양천구 목동 921공,188664.6842,547318.2139
18183,양천구,양천구 신정동 1090도,187294.9362,547285.8496
18184,양천구,양천구 목동 929대,189486.175,548685.7062
18185,양천구,양천구 목동 929대,189491.4875,548668.0812
18186,양천구,양천구 목동 929대,189491.4875,548668.0812
18187,양천구,양천구 목동 900대,189590.4271,548730.6333
18188,양천구,양천구 목동 900-21 대,189598.7031,548713.7187
18189,양천구,양천구 목동 902대,189093.475,548481.8187
18190,양천구,양천구 목동 902대,189100.95,548464.3062
18191,양천구,양천구 목동 916 대,188870.7336,547438.2693
18192,양천구,양천구 목동 920-2도,188836.9375,547409.5562
18193,양천구,양천구 목동 920-2도,188846.9019,547427.3784
18194,양천구,양천구 신월동 928-1대,185277.8218,547008.2283
18195,양천구,양천구 신정동 945-3대,186930.795,546898.6873
18196,양천구,양천구 신정동 327-2도,188252.217,546115.6988
18197,양천구,양천구 신정동 327-2도,188241.9527,546111.2265
18198,양천구,양천구 신월동 330-9전,184709.9052,547157.3195
18199,양천구,양천구 신정동 521 공,186745.6075,545819.0732
18200,양천구,양천구 목동 10-8천,189638.1816,549464.5501
18201,양천구,양천구 목동 10-8천,189650.175,549418.2562
18202,양천구,양천구 신정동 1113도,187633.8553,546715.4601
18203,양천구,양천구 목동 406-228대,188921.575,547043.9812
18204,양천구,양천구 목동 904대,188567.7,547740.1937
18205,양천구,양천구 목동 904-3도,188336.3,548059.1875
18206,양천구,양천구 목동 945 대,188317.5352,548160.7802
18207,양천구,양천구 목동 406-274대,188943.4159,547037.7453
18208,양천구,양천구 목동 406-274대,188943.4159,547037.7453
18209,양천구,양천구 목동 901대,189473.4125,548471.2062
18210,양천구,양천구 목동 901대,189474.3227,548488.3444
18211,양천구,양천구 신정동 653-7도,187065.2366,545929.4791
18212,양천구,양천구 신정동 1147-11대,187049.808,545962.6609
18213,양천구,양천구 신정동 521 공,186895.2446,545885.0136
18214,양천구,양천구 신정동 521 공,186889.0553,545883.4877
18215,양천구,양천구 신정동 521 공,186874.1685,545877.0913
18216,양천구,양천구 신월동 929-1대,185961.3347,547339.7446
18217,양천구,양천구 신월동 945-7도,185939.6643,547359.9348
18218,양천구,양천구 신정동 328대,188229.65,545969.1062
18219,양천구,양천구 신정동 328대,188228.6651,545951.2329
18220,양천구,양천구 신정동 406-271대,188930.4263,547016.0046
18221,양천구,양천구 신정동 1093도,187582.8622,546953.2503
18222,양천구,양천구 신정동 1093도,187582.8622,546953.2503
18223,양천구,양천구 신정동 1111도,187591.1708,546930.3424
18224,양천구,양천구 신정동 1111도,187591.1708,546930.3424
18225,양천구,양천구 신정동 1000-1대,187605.602,546933.1702
18226,양천구,양천구 신정동 1000-10대,187620.35,546935.1187
18227,양천구,양천구 신정동 987-1대,185405.2191,546243.8738
18228,양천구,양천구 신월동 987-1대,185403.1563,546271.3125
18229,양천구,양천구 신월동 987-1대,185403.1563,546271.3125
18230,양천구,양천구 신월동 986-4대,185417.607,546278.2366
18231,양천구,양천구 목동 924-3대,188595.5536,547478.6169
18232,양천구,양천구 신정동 1113도,187643.7,546714.5937
18233,양천구,양천구 목동 ,189562.2995,549356.5757
18234,양천구,양천구 목동 ,189580.2125,549354.9812
18235,양천구,양천구 신정동 325-6도,187474.179,545632.6257
18236,양천구,양천구 신정동 325-6도,187479.2085,545622.0878
18237,양천구,양천구 신정동 326-4도,187472.9987,545610.8906
18238,양천구,양천구 신정동 ,188619.4281,545770.9191
18239,양천구,양천구 신정동 312대,187939.5224,546222.0975
18240,양천구,양천구 신정동 312대,187942.1816,546241.0899
18241,양천구,양천구 신월동 852도,185669.9845,546862.1393
18242,양천구,양천구 신월동 143-5대,185052.7404,548041.8525
18243,양천구,양천구 신월동 805도,185170.8335,547820.3805
18244,양천구,양천구 신정동 733학,186176.5875,545579.7562
18245,양천구,양천구 신정동 1288-4 도,186192.5949,545590.7651
18246,양천구,양천구 신정동 1293-5 도,186195.9125,545542.3812
18247,양천구,양천구 목동 202-16 임,189040.2728,549065.6135
18248,양천구,양천구 목동 202-16 임,189046.4375,549045.975
18249,양천구,양천구 목동 199-51공,188751.9375,548499.0937
18250,양천구,양천구 목동 199-51공,188737.025,548492.2562
18251,양천구,양천구 신정동 1094도,187861.2775,546968.0799
18252,양천구,양천구 신정동 993-1대,187849.0775,546991.0799
18253,양천구,양천구 목동 785-4대,187976.222,548119.0948
18254,양천구,양천구 목동 784-8대,187977.2597,548107.5468
18255,양천구,양천구 목동 784-11대,187970.9692,548092.047
18256,양천구,양천구 목동 785-3대,187969.0045,548121.5469
18257,양천구,양천구 신정동 1010 학,185688.1904,545784.7784
18258,양천구,양천구 신정동 1010 학,185681.7903,545775.3769
18259,양천구,양천구 신정동 311대,187414.5833,546111.9984
18260,양천구,양천구 신정동 1010 학,185731.4936,545772.8292
18261,양천구,양천구 신정동 1285 대,185738.3933,545762.1285
18262,양천구,양천구 신정동 1285 대,185738.9333,545757.9686
18263,양천구,양천구 신정동 1285 대,185701.5334,545751.889
18264,양천구,양천구 신정동 311대,187520.7551,546130.0602
18265,양천구,양천구 신정동 311대,187513.475,546164.8437
18266,양천구,양천구 신정동 310-10도,187387.233,546072.2628
